facility_id,measure_id,measure_name,score,footnote,start_date,end_date
260160,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
260162,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,2023-01-01,2023-12-31
260163,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
260175,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,2023-01-01,2023-12-31
260176,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
260177,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,2023-01-01,2023-12-31
260179,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
260180,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
260183,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
260186,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
260190,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
260191,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
260193,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
260195,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
260200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
260214,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
260216,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
260219,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
270003,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.86,,2023-01-01,2023-12-31
270004,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
270012,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,2023-01-01,2023-12-31
270014,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.9,,2023-01-01,2023-12-31
270017,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,2023-01-01,2023-12-31
270023,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,2023-01-01,2023-12-31
270049,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
270051,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
270057,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.9,,2023-01-01,2023-12-31
270086,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.85,,2023-01-01,2023-12-31
280003,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
280009,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
280013,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
280020,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
280023,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,2023-01-01,2023-12-31
280032,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
280040,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
280060,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
280061,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
280065,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
280077,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
280081,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
280105,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.86,,2023-01-01,2023-12-31
280111,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
280125,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
280127,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.1,,2023-01-01,2023-12-31
280128,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
280129,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.9,,2023-01-01,2023-12-31
280130,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
280131,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.88,,2023-01-01,2023-12-31
280132,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,2023-01-01,2023-12-31
280133,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.89,,2023-01-01,2023-12-31
280134,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
280139,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
290001,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
290003,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.19,,2023-01-01,2023-12-31
290005,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.15,,2023-01-01,2023-12-31
290007,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
290008,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.9,,2023-01-01,2023-12-31
290009,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,2023-01-01,2023-12-31
290012,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.28,,2023-01-01,2023-12-31
290019,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,2023-01-01,2023-12-31
290021,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.1,,2023-01-01,2023-12-31
290032,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,2023-01-01,2023-12-31
290039,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.1,,2023-01-01,2023-12-31
290041,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
290045,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.16,,2023-01-01,2023-12-31
290046,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,2023-01-01,2023-12-31
290047,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.1,,2023-01-01,2023-12-31
290049,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
290053,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
290054,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
290057,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
290058,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.71,,2023-01-01,2023-12-31
300001,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
300003,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
300005,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
300011,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
300012,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
300014,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,2023-01-01,2023-12-31
300017,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
300018,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,2023-01-01,2023-12-31
300019,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,2023-01-01,2023-12-31
300020,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
300023,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
300029,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
300034,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
310001,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
310002,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
310003,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
310005,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
310006,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,2023-01-01,2023-12-31
310008,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,2023-01-01,2023-12-31
310009,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.2,,2023-01-01,2023-12-31
310010,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
310011,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
310012,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
310014,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
310015,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
310016,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.12,,2023-01-01,2023-12-31
310017,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.12,,2023-01-01,2023-12-31
310019,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.1,,2023-01-01,2023-12-31
310022,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,2023-01-01,2023-12-31
310024,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
310025,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,2023-01-01,2023-12-31
310027,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.16,,2023-01-01,2023-12-31
310028,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
310029,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
310031,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
310032,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
310034,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
310038,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,2023-01-01,2023-12-31
310039,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
310040,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.16,,2023-01-01,2023-12-31
310041,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.13,,2023-01-01,2023-12-31
310044,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
310045,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,2023-01-01,2023-12-31
310047,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
310048,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
310050,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
310051,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
310052,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.12,,2023-01-01,2023-12-31
310054,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
310057,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.13,,2023-01-01,2023-12-31
310058,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.2,,2023-01-01,2023-12-31
310060,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
310061,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.11,,2023-01-01,2023-12-31
310064,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
310069,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
310070,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
310073,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
310074,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
310075,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
310076,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,2023-01-01,2023-12-31
310083,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.26,,2023-01-01,2023-12-31
310084,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.13,,2023-01-01,2023-12-31
310086,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
310092,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.19,,2023-01-01,2023-12-31
310096,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
310108,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.13,,2023-01-01,2023-12-31
310110,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,2023-01-01,2023-12-31
310111,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
310112,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,2023-01-01,2023-12-31
